district,Dropout_Rate_Sec,Dropout_Rate_HSec,Avg_PTR_district_23_24,%_Schools_Func_Toilets_23_24,%_Schools_Library_23_24,%_Schools_Electricity_23_24,NFHS_Women_10_plus_School,NFHS_Women_Literate,NFHS_Female_Ever_Attended_School,NFHS_Improved_Water,NFHS_Improved_Sanitation,NFHS_Electricity,NFHS_Health_Insurance,NFHS_Early_Marriage,NFHS_Teen_Pregnancy,NFHS_Family_Planning_Modern
WANAPARTHY,0.015638692281766,0.1023117418173494,36.01012008227113,0.6908602150537635,0.8306451612903226,0.9153225806451613,37.0,52.1,49.3,99.4,75.9,99.2,70.1,32.6 ,4.7 ,77.3
WARDHA,-0.0074671037654236,0.2058939440381836,25.09464055423721,0.8629856850715747,0.9243353783231084,0.994546693933197,56.5,93.0,85.1,98.5,80.2,98.8,27.1,9.0 ,2.2 ,79.2
WASHIM,0.0032971295577967,0.1758039251819773,36.011533177305154,0.945906432748538,0.8706140350877193,0.966374269005848,42.0,78.0,76.0,73.7,61.5,97.2,24.1,27.7 ,14.3 ,71.3
WAYANAD,0.0259288200610925,0.1109943850751675,44.12672975379427,0.991891891891892,0.972972972972973,0.9972972972972972,68.0,93.7,88.2,94.1,97.6,97.0,64.8,8.4 ,2.6 ,78.9
WEST GARO HILLS,0.1760707218995341,0.5621856683683115,47.88929771232022,0.5264494286923402,0.0774439272111722,0.2204824375793483,45.1,89.0,88.7,83.7,86.3,94.7,77.9,10.4 ,1.0 ,44.1
WEST GODAVARI,0.0014115092290988,0.2780310859829371,43.22245890781016,0.8982617586912065,0.9892638036809815,1.0,46.5,77.0,75.4,99.1,80.8,99.3,67.6,22.1 ,13.4 ,77.8
WEST JAINTIA HILLS,0.1509131198899671,0.4085980232223395,54.522258107440955,0.6037581699346405,0.2867647058823529,0.2638888888888889,24.7,80.0,73.8,70.6,75.1,75.4,65.6,19.9 ,11.9 ,19.3
WEST KAMENG,0.1253948199620973,0.3836886005560704,23.165432763086446,0.625,0.6583333333333333,0.6,43.6,73.7,73.0,99.8,88.9,97.5,38.3,12.5 ,1.4 ,53.8
WEST KARBI ANGLONG,-0.015716568993074,0.5554549114331724,43.27566939325256,0.720771850170261,0.8728717366628831,0.8002270147559591,21.7,73.9,73.8,44.7,76.7,94.7,63.1,21.3 ,6.0 ,69.9
WEST KHASI HILLS,0.2390999906638036,0.638179653393306,57.39396674298754,0.6913155631986242,0.1513327601031814,0.1478933791917454,16.4,87.4,85.1,80.5,87.8,85.0,60.1,30.3 ,12.9 ,26.3
WEST SIANG,0.0149833518312985,0.1181217901687454,16.150180527427676,0.7006802721088435,0.1632653061224489,0.5850340136054422,46.3,77.9,73.6,99.1,87.7,88.2,26.6,18.9 ,4.7 ,46.6
WEST TRIPURA,-0.032431850016162,-0.0024006721882126,17.340885720775127,0.6975397973950795,0.3965267727930535,0.8798842257597684,30.9,86.2,85.3,98.5,80.2,99.8,28.1,37.1 ,20.2 ,80.1
WOKHA,-0.0243137254901961,0.582824760244115,11.79681069696278,0.7513513513513513,0.5405405405405406,0.5243243243243243,45.3,91.6,85.8,83.4,88.5,99.7,20.6,3.2 ,5.2 ,64.6
YADADRI BHUVANAGIRI,0.0298547035740799,0.4568263638881196,32.118957287592636,0.7515923566878981,0.8577494692144374,0.9129511677282378,48.0,68.4,59.1,99.7,81.9,99.6,65.3,21.6 ,1.7 ,76.2
YAMUNANAGAR,-0.0309552694399875,0.1060844370860927,33.96427989000628,0.98989898989899,0.965034965034965,0.9992229992229992,51.2,87.1,79.1,100.0,83.5,99.8,20.6,6.9 ,2.3 ,79.1
YANAM,0.0064338235294117,0.272,22.893437999975248,0.9473684210526316,1.0,1.0,51.6,83.3,80.9,100.0,84.1,99.8,29.2,15.9 ,4.8 ,79.6
YAVATMAL,0.0156517602283539,0.2688614761085288,36.45484016902352,0.793631721237609,0.9396215079603484,0.8702313006908982,38.9,80.8,77.6,89.5,66.4,97.2,29.0,11.7 ,4.4 ,78.3
ZUNHEBOTO,0.0475737392959086,0.5555152394775036,15.17823929655174,0.2977941176470588,0.7647058823529411,0.5735294117647058,40.2,87.1,87.4,91.0,88.9,99.4,18.1,4.0 ,3.5 ,68.8
