district,Dropout_Rate_Sec,Dropout_Rate_HSec,Avg_PTR_district_23_24,%_Schools_Func_Toilets_23_24,%_Schools_Library_23_24,%_Schools_Electricity_23_24,NFHS_Women_10_plus_School,NFHS_Women_Literate,NFHS_Female_Ever_Attended_School,NFHS_Improved_Water,NFHS_Improved_Sanitation,NFHS_Electricity,NFHS_Health_Insurance,NFHS_Early_Marriage,NFHS_Teen_Pregnancy,NFHS_Family_Planning_Modern
PATAN,0.23788508134302500,0.2720441650053670,37.0608993949418,0.8681780016792610,0.9680940386230060,1.0,22.6,71.1,64.8,99.4,73.1,98.3,50.2,35.4,2.3,65.6
PATHANAMTHITTA,0.0246599720350833,-0.058529164498178500,25.554967302211200,0.9612756264236900,0.8006833712984060,0.9965831435079730,84.5,99.7,97.7,94.1,98.9,99.6,50.1,0.0,0.0,59.3
PATHANKOT,0.002888503755054890,0.056454388984509500,24.261813968785000,0.9540682414698160,0.847769028871391,1.0,74.0,90.5,82.8,98.6,79.2,99.9,27.0,4.6,2.7,62.6
PATIALA,0.0170068729231595,0.0468861152428377,37.60743058422930,0.9300960512273210,0.7134471718249730,0.9967982924226250,56.0,78.6,76.9,99.1,88.1,99.7,33.8,7.8,5.2,71.7
PATNA,0.3392619868026940,0.2760964303391000,58.39797820730110,0.8630539802562490,0.36273892039487500,0.9161940768746060,43.6,67.6,69.5,98.8,61.0,99.0,10.2,26.6,10.1,49.3
PEDDAPALLI,0.03452773201537620,0.38582507539853500,28.193584133931200,0.7875647668393780,0.8380829015544040,0.9624352331606220,46.6,73.7,61.3,98.0,77.8,99.5,59.1,13.6,4.6,66.1
PERAMBALUR,-0.008209851822186700,0.04191429465123550,22.85376631086350,0.8216318785578750,0.9905123339658440,0.9905123339658440,49.0,83.0,73.1,100.0,57.4,99.1,75.5,21.4,7.7,63.1
PEREN,-0.01815889029003780,0.4129511677282380,31.577012619012400,0.7861271676300580,0.8439306358381500,0.6763005780346820,35.5,77.6,81.1,92.5,89.4,98.2,5.4,9.1,4.4,58.6
PHEK,-0.03683402762552080,0.4229646448264680,21.61893085660260,0.5213675213675210,0.7478632478632480,0.7991452991452990,39.4,85.8,80.5,98.1,90.1,99.4,24.9,6.5,4.3,56.3
PILIBHIT,0.3491624654415350,0.30634356132660700,55.19427347665610,0.9012490241998440,0.8145979703356750,0.8099141295862610,28.5,59.3,60.1,100.0,76.8,86.8,21.4,16.2,4.6,74.1
PITHORAGARH,-0.055627537358555700,0.07581437973839880,17.530671660868300,0.7816775728732900,0.8417608566329570,0.7180249851279,55.5,89.1,79.7,90.9,84.5,99.6,72.8,16.2,3.7,71.2
PORBANDAR,0.0843699296917253,0.27263251935676000,28.77628653087420,0.8764705882352940,0.884313725490196,1.0,35.9,84.3,74.9,96.2,85.7,99.8,42.1,10.0,1.9,75.5
PRAKASAM,0.09709812846971260,0.3136182578033170,41.516421289411100,0.8581946222791290,0.9923175416133160,0.9964788732394370,34.5,62.8,58.1,98.6,78.4,99.3,67.6,37.3,16.4,69.0
PRATAPGARH,0.2652399004484020,0.2582603011991940,46.69749529862400,0.8598982619754130,0.6816447647308180,0.7185247986434930,49.7,77.7,67.2,97.8,52.0,92.5,14.9,11.0,0.7,51.9
PUDUKKOTTAI,0.001066611615744620,0.14642521506542300,25.72224826100400,0.6926977687626780,0.9934077079107510,0.9934077079107510,52.2,83.7,74.7,95.7,55.2,98.9,72.9,11.6,11.3,68.0
PULWAMA,0.048065650644783100,0.07271207689093180,38.77586664515400,0.7811447811447810,0.5342312008978680,0.9595959595959600,49.4,76.6,67.2,98.0,91.6,99.1,9.9,0.5,0.0,61.8
PUNCH,0.13913704618893800,0.3319302721088440,49.72991106974270,0.5626123427201920,0.26303175554224100,0.7753145596165370,46.8,79.3,72.1,76.8,66.7,99.7,11.1,5.4,0.5,58.8
PUNE,-0.004290632916241770,0.1431770120661770,29.286675906715400,0.9059493156254240,0.9120477029407780,0.9369833310746710,61.2,89.0,84.8,96.9,79.6,99.4,14.4,24.0,3.3,57.8
PURBA CHAMPARAN,0.551065217289314,0.3880470593733210,89.8411419715147,0.8004338394793930,0.11544950590503700,0.5548324897565680,20.1,50.2,58.2,99.9,48.3,94.8,19.4,49.2,12.7,49.9
PURBA MEDINIPUR,0.06743004928877980,0.4302730303336430,29.167712136866400,0.9696787751426000,0.817472230561393,0.983938757129991,30.9,77.0,83.0,87.8,69.8,99.0,21.5,57.6,22.0,59.3
PURBI SINGHBHUM,0.01843249897414860,0.2142871856139410,46.07521712873520,0.9593607305936070,0.9789954337899540,0.9853881278538810,46.8,77.4,74.1,89.7,70.2,95.7,50.7,19.8,3.7,61.0
PURI,0.010745907221956000,0.17832735008642500,36.87833621068670,0.9001184366364000,0.9763126727200950,0.9557836557441770,38.1,87.7,83.3,98.5,67.3,99.5,61.5,10.2,4.0,74.4
PURNIA,0.4450641970111560,0.3346744594456470,132.1853096604030,0.9748322147651010,0.7416107382550340,0.8805369127516780,19.2,47.5,53.6,99.6,35.6,92.4,10.2,51.2,21.4,25.7
PURULIYA,-0.05856819803002010,0.4398286813965940,35.48148788498590,0.9590937696664570,0.9047619047619050,0.9660163624921330,26.9,61.0,63.6,87.6,29.2,88.6,35.6,37.0,12.0,51.0
RAE BARELI,0.26500874949522100,0.2722390927651110,46.15876147067030,0.9368363735366190,0.8290225973318810,0.8527089572556490,36.1,66.5,66.4,98.1,55.0,88.9,16.8,14.3,1.3,69.3
RAICHUR,0.024889531614043500,0.6378850932606810,75.8176827124519,0.9497626582278480,0.9284018987341770,0.9746835443037970,31.7,54.3,55.3,94.0,53.0,99.7,17.8,21.9,8.9,50.1
RAIGARH,0.07600827300930710,0.29025013819789900,36.14277794451380,0.7688715953307390,0.9575875486381320,0.9299610894941640,45.0,79.2,73.7,87.8,74.8,97.9,26.3,16.0,7.5,73.6
RAIPUR,-0.05286110923004000,0.2343430343826310,43.80234279820880,0.9523809523809520,0.9590062111801240,0.9995859213250520,40.1,81.3,77.1,99.7,84.0,99.5,76.9,8.8,3.3,76.8
RAISEN,0.1615330236315900,0.41415851056001200,34.90867801606870,0.8125,0.9804447852760740,0.9585889570552150,34.6,78.6,73.3,92.4,69.6,99.3,41.0,12.6,1.7,76.3
RAJGARH,0.1466914805624480,0.3312741312741310,38.331458072368900,0.9350068775790920,0.9889958734525450,0.952200825309491,21.3,56.5,58.9,74.2,47.8,97.8,27.1,46.0,5.4,69.2
RAJKOT,0.0894829572406316,0.19530140699625700,32.08234709726440,0.8551572787125090,0.894659839063643,1.0,42.6,84.7,78.4,99.5,85.4,99.6,45.1,12.1,1.8,78.8
RAJNANDGAON,-0.12527012896479600,0.20510976532929600,46.42563031184470,0.9303838646714380,0.966818477553676,0.9941444372153550,38.9,82.4,73.4,98.8,79.2,99.3,80.8,3.8,1.4,73.3
RAJSAMAND,0.016714362738998800,0.18220084185207500,21.490082102036800,0.8552450755840590,0.7462207970682550,0.9665597801191020,33.9,69.7,64.2,94.8,72.1,98.9,93.2,27.5,3.2,56.6
RAMANAGARA,0.03378481205296000,0.4867567665495130,35.012238642452000,0.9683179723502300,1.0,0.9953917050691240,54.5,82.7,68.8,98.3,89.6,99.6,35.7,11.8,5.7,78.1
RAMANATHAPURAM,-0.02856582303315670,0.10139060024643600,21.541891477558600,0.7926267281105990,0.9967083607636600,0.9967083607636600,53.7,86.1,80.3,93.9,78.6,99.3,69.7,14.7,6.0,72.2
RAMBAN,0.18877615726062100,0.49205124247569100,49.37843892528030,0.7976190476190480,0.10416666666666700,0.7311507936507940,35.5,62.2,60.8,73.4,48.9,97.4,9.2,5.5,2.0,56.5
RAMGARH,0.21205270408703900,0.2616302363887280,46.679108245971400,0.9675675675675680,0.8875675675675680,0.9783783783783780,44.3,72.7,68.4,76.7,64.2,98.4,49.7,25.1,5.1,68.2
RAMPUR,0.3028220251087480,0.26410172807303600,47.87208302609060,0.9172036082474230,0.8685567010309280,0.873389175257732,26.9,59.3,57.6,100.0,79.0,96.2,13.1,10.5,3.5,56.8
RANCHI,0.07164381817410130,0.14273355213468600,50.170971129256800,0.9283121597096190,0.9213551119177250,0.9497882637628550,49.5,78.4,73.3,86.3,77.2,99.3,43.9,20.9,5.5,61.5
RATLAM,0.14810821407567100,0.28293387727350000,41.65086125681250,0.7702922077922080,0.9821428571428570,0.9094967532467530,23.8,63.4,66.2,91.0,69.4,99.0,37.9,31.3,7.6,72.6
RATNAGIRI,-0.009152980254659490,0.18191299165673400,20.020221871495500,0.9607907742998350,0.9884678747940690,0.9749588138385500,41.2,87.2,80.3,90.9,85.6,99.2,16.6,4.4,1.2,62.3
RAYAGADA,0.1355529480786150,0.3877323420074350,41.08135451189210,0.7651781234320120,0.9979929754139490,0.9618665328650280,19.1,45.1,50.8,91.3,50.5,96.6,45.5,33.2,9.2,72.7
REASI,0.22350086655112700,0.5024887800897590,46.23845891985950,0.7179916317991630,0.33305439330543900,0.8317991631799160,41.9,68.2,66.9,76.5,62.7,99.9,11.2,9.6,2.2,56.9
REWA,0.1524998809958270,0.37363320079522900,34.94477652136120,0.708139534883721,0.9653488372093020,0.7441860465116280,23.1,67.7,65.2,82.1,46.1,96.5,29.4,28.2,4.8,70.7
REWARI,-0.03381279519106920,0.04373177842565600,19.048347923647000,0.9411764705882350,0.9842436974789920,0.9968487394957980,58.7,87.4,74.6,99.7,86.4,100.0,25.3,5.8,4.7,70.6
ROHTAK,-0.04716152410233890,0.18861677783728500,22.103835779002800,0.8625,0.9825,0.99625,55.9,88.5,79.6,98.5,90.0,99.7,24.8,12.4,1.7,74.4
ROHTAS,0.26629958002799800,0.2737016922621720,58.99158247101230,0.9524145223827990,0.9418399718011990,0.9027141346492770,42.6,76.5,70.5,99.6,69.0,98.5,17.2,30.3,4.6,73.9
RUDRAPRAYAG,0.011536612722320100,0.10528010302640100,22.48823570033920,0.7154989384288750,0.8535031847133760,0.9363057324840760,56.4,87.2,73.0,93.9,86.8,99.5,76.6,8.6,1.8,72.1
RUPNAGAR,0.015957773276867300,0.0853602267484016,33.29744166270460,0.8387423935091280,0.7505070993914810,0.9939148073022310,64.0,88.9,81.8,98.5,84.0,99.8,37.8,2.4,0.6,71.8
SABAR KANTHA,0.17593395064544100,0.21578364594168400,41.79901031143420,0.9171974522292990,0.9826288361320210,1.0,31.1,74.5,68.7,90.7,61.0,95.3,49.3,27.0,6.1,66.4
SAGAR,0.13389358844785300,0.4325879187157840,45.52342940985530,0.7870778267254040,1.0,0.8443465491923640,32.9,74.3,76.4,86.7,68.8,98.6,27.5,21.4,6.4,68.5
SAHARANPUR,0.20724276416008900,0.16571886263516200,40.69338797774560,0.892487939352171,0.631518492993338,0.8403399954054670,38.2,73.8,69.3,99.7,83.8,98.3,11.8,7.0,1.3,73.7
SAHARSA,0.48027684231378800,0.29392719956100200,77.81561715487390,0.6786751888436960,0.12957582800697300,0.8065078442765830,20.9,43.1,50.2,100.0,40.5,97.2,12.8,51.0,23.5,44.7
SAHIBGANJ,0.3528728151729270,0.46371720276649500,131.00431471255000,0.8509114583333330,0.9108072916666670,0.8079427083333330,18.6,54.9,57.3,88.2,43.2,91.6,34.8,39.9,18.9,50.4
SALEM,-0.01591895803183800,0.10789302521329900,22.43582642939870,0.6475991649269310,0.9920668058455110,0.9920668058455110,51.3,83.2,74.4,97.6,64.5,99.5,67.5,23.7,8.9,69.0
SAMASTIPUR,0.284918287211263,0.2947876769358870,67.06718478465790,0.8504322766570610,0.5682997118155620,0.815850144092219,26.5,54.3,60.9,98.6,48.8,95.7,19.0,49.8,14.9,63.7
SAMBA,0.03525069992364470,0.1827011418821370,17.839732009053400,0.8372093023255810,0.5599284436493740,0.9838998211091230,60.6,84.8,76.6,95.4,78.8,99.8,19.0,6.3,1.3,62.8
SAMBALPUR,0.04822749210096880,0.13231186966640800,36.79191206334380,0.9090318388564000,1.0,0.9753086419753090,36.5,76.6,74.6,93.0,62.4,98.8,49.3,7.4,0.9,77.1
SANGAREDDY,0.015046089800773200,0.36996429805366800,39.94786927690130,0.6486051502145920,0.8546137339055790,0.8953862660944210,41.5,63.6,60.2,99.4,68.0,99.6,58.1,30.6,4.4,62.3
SANGLI,-0.01216656194665,0.2418372460583630,28.16369130705150,0.8456873315363880,0.9481132075471700,0.9100404312668460,54.6,90.3,80.4,96.8,84.7,98.2,12.3,27.0,10.4,67.1
SANGRUR,0.026582962873963700,0.09025190984279310,36.904645954834700,0.8906394810009270,0.8619091751621870,0.9962928637627430,54.4,79.8,73.5,99.7,92.4,99.6,18.7,8.0,1.4,57.0
SANT KABIR NAGAR,0.2505455586162490,0.33275589651824600,52.021665685354200,0.8819474364498060,0.7436449806118050,0.8143041792330890,34.8,62.7,63.8,99.9,65.1,94.0,20.4,16.8,1.9,69.2
SARAIKELA-KHARSAWAN,0.11070652672806800,0.2962101667817300,56.75115333218950,0.9480600750938670,0.983729662077597,0.8992490613266580,36.0,68.3,64.4,85.7,60.9,93.5,63.1,19.2,10.3,66.9
SARAN,0.32524384042897400,0.2998915024133760,71.82055740409620,0.8762522097819680,0.3547436652916910,0.9413671184443140,35.5,65.6,64.8,99.7,37.2,93.6,9.4,26.2,6.2,41.1
SATARA,-0.005756596099697480,0.19795055302537400,20.6325035258531,0.9079738562091500,0.9882352941176470,0.9186928104575160,48.3,87.2,78.5,95.6,78.7,97.9,11.4,18.1,7.7,74.7
SATNA,0.107324686344627,0.3522351526602830,36.88925720029150,0.8868065967016490,0.9922538730634680,0.9130434782608700,31.5,73.0,71.9,92.7,55.4,97.8,22.0,12.9,0.7,71.6
SAWAI MADHOPUR,-0.019526285384170900,0.18017834048056600,22.955695959217000,0.7120717781402940,0.7153344208809140,0.9404567699836870,28.3,57.4,57.4,92.5,71.2,95.5,80.5,35.4,2.9,58.7
SEHORE,0.1482960928723010,0.33102725366876300,38.14587498456980,0.8809730668983490,0.9839270199826240,0.9048653344917460,28.2,69.7,68.5,92.2,75.2,99.2,33.2,21.7,4.2,53.4
SENAPATI,0.11653699718589600,0.04055371417430300,38.194263377081100,0.8522727272727270,0.16193181818181800,0.6931818181818180,39.6,81.9,79.6,64.4,84.4,98.8,15.4,15.5,6.3,65.2
SEONI,-0.08527291452111220,0.3477797513321490,29.831715521215700,0.6672655407833270,0.9913762127200860,0.923104563420769,33.0,73.7,71.3,79.1,56.2,99.2,44.6,11.2,4.7,78.0
SEPAHIJALA,0.03913418555407420,0.21819568949075000,27.708685885408700,0.6215384615384620,0.3076923076923080,0.6630769230769230,21.7,79.6,78.9,97.4,75.4,99.0,31.6,51.9,26.6,58.9
SERCHHIP,-0.04854689564068690,0.5,27.02880542234120,0.8826086956521740,0.49130434782608700,0.9304347826086960,43.1,99.7,96.8,97.7,98.2,99.3,58.8,7.2,3.0,40.0
SHAHDOL,0.10751074818939900,0.3482849604221640,43.46440032806330,0.7760074976569820,0.9906279287722590,0.7928772258669170,30.7,72.1,67.2,79.2,61.4,97.5,58.4,27.5,5.8,64.5
SHAHJAHANPUR,0.37834786290453900,0.3410384004851340,54.955524019712900,0.9128122109158190,0.7856151711378350,0.8020351526364480,27.7,59.5,63.2,100.0,69.2,84.1,14.2,20.9,4.6,70.3
SHAJAPUR,0.12565609087348200,0.32804541595925300,34.012189500937700,0.8222083593262630,0.9719276356830940,0.9482220835932630,19.6,62.0,62.6,91.8,74.5,99.9,34.3,24.4,5.9,78.2
SHEIKHPURA,0.27145108675732100,0.2845528455284550,62.85283675765490,0.8832,0.6912,0.8576,28.3,55.0,58.5,98.4,54.2,97.3,9.7,46.1,10.2,78.8
SHEOHAR,-0.019129044162873800,0.35461176572143800,108.63990617166700,0.9343065693430660,0.9178832116788320,0.5656934306569340,21.0,52.5,56.2,100.0,57.9,97.6,18.1,34.6,3.3,65.6
SHEOPUR,0.37330292169001800,0.46005568644249300,45.28299937865430,0.6192696192696190,0.9875679875679880,0.9557109557109560,15.9,54.8,53.1,91.1,48.0,98.0,27.1,39.5,5.2,67.7
SHIMLA,-0.040281973816717100,0.11503547181325800,12.349933915484000,0.9877032923443080,0.9992066640222130,0.9781832606108690,69.7,93.4,81.6,97.3,87.3,100.0,37.1,6.1,6.1,89.1
SHIVPURI,0.3245721014340390,0.44035915817865600,42.28978363924010,0.7984939759036150,0.9849397590361450,0.8069277108433730,21.2,62.5,61.4,86.8,55.5,97.2,38.9,32.5,6.7,64.3
SHRAWASTI,0.3967643927393600,0.3887184819339750,83.11011542069360,0.8953333333333330,0.9873333333333330,0.848,15.9,40.8,47.0,99.3,58.1,73.7,13.5,51.9,5.3,49.8
SIANG,0.14319066147859900,0.4606946983546620,16.337274034720900,0.35185185185185200,0.1388888888888890,0.46296296296296300,50.6,87.4,78.6,96.3,91.2,99.6,26.1,10.0,0.5,73.7
SIDDHARTHNAGAR,0.34465977973192200,0.35841360161793400,64.89975442723020,0.909297052154195,0.8183106575963720,0.8732993197278910,17.0,49.1,57.7,99.9,42.8,90.7,12.2,33.9,3.7,65.0
SIDDIPET,0.010856294340867900,0.28650845378215700,35.2585862032657,0.7853323147440800,0.9159663865546220,0.917494270435447,51.3,71.0,60.8,97.2,84.1,99.5,60.9,19.0,1.0,59.8
SIDHI,0.19136807817589600,0.37315275407574200,38.118727620194300,0.7502198768689530,0.9850483729111700,0.6846965699208440,27.1,71.7,66.7,83.7,44.7,96.4,26.1,23.0,3.6,71.7
SIKAR,-0.07231488291537170,-0.19646215853112400,19.58626979198140,0.8199780461031830,0.7855836077570440,0.9623124771313580,41.4,73.3,67.9,99.4,77.9,99.2,82.4,18.0,3.0,75.2
SIMDEGA,0.14228910026508700,0.309391976598412,59.533386689741800,0.8790613718411550,0.6985559566787000,0.6814079422382670,29.7,68.8,68.2,66.7,71.3,84.1,60.6,15.9,5.0,48.5
SINDHUDURG,0.0014648858250754200,0.11591421180005000,17.414946014076500,0.770933014354067,0.9545454545454550,0.9916267942583730,49.4,92.1,83.1,73.2,87.9,99.4,13.2,5.0,1.1,58.7
SINGRAULI,0.25344065816870700,0.41128249740689900,61.05768533959400,0.7875368007850830,0.9592737978410210,0.7212953876349360,29.9,65.4,60.9,77.9,52.6,92.7,58.5,24.7,4.4,58.1
SIRMAUR,-0.09053532471891270,0.22817261198795700,19.037737673524700,0.9714285714285710,0.8541033434650460,0.998176291793313,55.6,84.9,75.7,95.7,84.3,99.2,26.2,5.0,1.8,86.9
SIROHI,-0.11009681881051200,0.14926385779225200,27.919195447846200,0.8099352051835850,0.7948164146868250,0.9028077753779700,25.7,62.2,59.4,93.6,54.1,93.9,92.0,18.0,4.4,67.9
SIRSA,-0.03593777936706590,0.14230364128799300,29.702149569879800,0.8212147134302820,0.9854576561163390,0.998289136013687,44.7,73.1,68.3,99.3,81.9,99.9,26.6,8.9,5.6,74.0
SITAMARHI,0.4967680228051310,0.3282075848303390,100.78819806002900,0.8642984014209590,0.4191829484902310,0.7818827708703380,19.2,51.7,59.1,99.7,50.7,93.1,20.7,46.8,13.1,52.8
SITAPUR,0.4780693242246630,0.304752656232149,58.94497907171180,0.8915470494417860,0.8195995038100300,0.7760056707425130,23.9,59.2,65.0,99.7,52.5,68.4,23.2,20.8,3.4,51.1
SIWAN,0.31879583513946300,0.3919086183117020,46.61223922646960,0.9024703240295160,0.2775104266923320,0.8854667949951880,38.9,70.9,70.7,99.8,47.7,95.3,8.2,21.3,2.6,53.5
SOLAN,-0.06746174294130340,0.13681070622379900,19.910166650788800,0.9834054834054830,0.9848484848484850,1.0,62.3,91.0,82.4,96.5,81.8,99.2,41.9,13.3,5.8,84.6
SOLAPUR,-0.0053767424138186900,0.3315026007172160,29.864483164476900,0.91260897299596,0.9540718690197750,0.8409525834573680,36.0,76.4,72.0,90.4,67.8,97.1,20.5,40.3,18.6,75.7
SONBHADRA,0.3266896797348020,0.33690047470944500,65.70899976369600,0.8732595501606570,0.891110317743663,0.7743662977508030,35.7,64.8,62.1,89.6,70.6,82.9,19.7,17.7,6.9,67.1
SONIPAT,-0.016247379454926700,0.16529586840336700,22.10985061622720,0.9355333844973140,0.9562547966231770,1.0,56.8,89.1,78.9,97.2,86.7,99.3,22.4,15.5,2.9,78.7
SONITPUR,0.0008032589362556580,0.5674375129820680,64.09692871863880,0.8417890520694260,0.8404539385847800,0.8484646194926570,24.3,76.9,74.9,82.9,72.2,88.2,66.9,24.0,6.5,74.4
SOUTH,-0.1564353795907490,-0.16198794899341400,36.806254794205500,0.7272727272727270,1.0,1.0,61.6,86.6,83.5,100.0,89.5,99.9,28.7,6.6,1.5,83.2
SOUTH EAST,-0.15566928654115600,-0.12943615483237400,40.40338260722440,0.6607495069033530,1.0,1.0,65.5,86.8,83.9,100.0,83.8,99.7,24.5,7.5,2.6,84.1
SOUTH GARO HILLS,0.36235026848409700,0.7123355263157890,45.701954073877500,0.700282752120641,0.04241281809613570,0.11687087653157400,38.4,88.6,89.2,60.4,88.4,98.6,79.5,10.2,1.1,37.6
SOUTH GOA,-0.11469704914906800,0.07469414037347070,26.097026284202900,0.988621997471555,1.0,1.0,70.9,93.8,88.2,99.0,88.2,100.0,67.7,3.9,2.8,75.0
SOUTH TRIPURA,0.02735706171904580,0.1583434835566380,25.497028956518300,0.5805970149253730,0.28955223880597000,0.8,21.6,80.3,80.4,90.5,68.6,95.9,37.3,46.2,23.1,50.7
SOUTH WEST GARO HILLS,0.2970012760527440,0.8711105150214590,42.32081746733480,0.4762516046213090,0.029525032092426200,0.13478818998716300,33.0,82.6,81.7,58.6,71.4,95.5,75.1,15.3,6.3,36.7
SOUTH WEST KHASI HILLS,0.252414340521233,0.7091372406261380,42.5545318486459,0.8409090909090910,0.05991735537190080,0.18388429752066100,23.4,85.9,84.6,85.3,89.6,87.9,72.3,21.6,13.2,26.5
SRIKAKULAM,0.020704868770735300,0.31550159388227900,32.02709832423350,0.7167666561414590,0.9958951689295860,0.9974739501105150,42.5,64.3,60.0,87.7,71.6,99.9,75.6,25.4,5.5,72.3
SRINAGAR,0.02442195516199310,0.04704224279130010,30.8708466715777,0.772020725388601,0.7797927461139900,0.9766839378238340,60.5,78.4,68.2,98.5,86.8,100.0,17.9,1.7,1.6,56.5
SUKMA,0.11628246279544800,0.12385423653029300,37.7022527382584,0.6537342386032980,0.965082444228904,0.7720659553831230,15.9,40.5,45.9,96.0,35.5,98.3,78.1,18.9,2.7,53.7
SULTANPUR,0.18476047809437400,0.2599613258163790,44.10789113141950,0.8818742985409650,0.9060044893378230,0.8583052749719420,46.6,74.9,68.9,99.5,65.1,94.3,20.7,7.9,1.1,47.6
SUPAUL,0.49845602366710600,0.4993413541758150,75.15051361979970,0.6665194346289750,0.12279151943462900,0.7358657243816260,16.2,42.1,50.9,99.7,50.7,97.3,14.2,55.9,17.0,63.7
SURAJPUR,0.09715679395944000,0.21280619596541800,38.449670064109700,0.8445616883116880,0.9699675324675320,0.8453733766233770,30.7,68.3,64.8,83.4,75.4,98.7,75.7,34.3,4.5,59.8
SURAT,0.10280147453996300,0.20396704131084800,41.26476403424650,0.8609851919008760,0.8887881535207010,1.0,44.0,84.2,82.7,98.9,82.0,99.3,31.6,13.1,4.4,78.7
SURENDRANAGAR,0.22658857610680800,0.2989331591552360,32.81174332436760,0.884479092841956,0.9255846917080090,0.9992912827781720,23.3,75.1,66.0,96.9,63.8,99.4,50.4,19.5,6.3,76.0
SURGUJA,0.04181094462962370,0.10356216088700200,33.098009091676300,0.8113207547169810,0.9790356394129980,0.8687631027253670,37.7,73.7,66.3,96.4,75.8,99.3,65.1,18.1,6.4,55.2
SURYAPET,0.022545735635145600,0.42868367535588800,29.14843166277670,0.8787413660782810,0.9140445126630850,0.920951650038373,42.5,63.5,57.4,99.8,77.9,99.4,63.1,29.5,6.2,78.2
TAMENGLONG,0.09658639851812650,0.4919876300253020,34.241815988274600,0.992619926199262,0.11808118081180800,0.24723247232472300,33.1,76.8,78.4,51.6,77.9,93.6,16.8,19.9,10.2,65.2
TAPI,0.22336803670992300,0.22798908925594800,36.44436674681470,0.9142857142857140,0.9923809523809520,0.9980952380952380,32.5,72.0,66.1,99.0,70.2,97.6,42.3,25.3,9.9,83.1
TAWANG,0.06490566037735850,0.07524271844660190,22.415442655738200,0.7203389830508470,0.8728813559322030,0.7457627118644070,39.2,59.1,59.3,99.8,81.7,99.7,33.5,11.9,1.4,62.1
TEHRI GARHWAL,-0.0012822339364582100,0.1362593030534880,18.859678679693100,0.7615803814713900,0.8910081743869210,0.8410535876475930,50.8,75.5,62.2,84.1,84.6,99.9,71.2,6.3,1.7,67.3
THANE,-0.006196493168620250,0.21181175859702900,41.003815046852500,0.9400083612040130,0.9885033444816050,0.9623745819397990,55.9,90.5,86.1,96.7,74.7,99.3,22.7,18.4,4.0,61.6
THANJAVUR,-0.05243131999617120,0.09816167212289100,25.938786738627200,0.8594357976653700,0.9961089494163420,0.9961089494163420,54.3,86.4,80.6,99.7,79.6,98.8,70.6,4.1,8.4,64.8
THE DANGS,0.27833803953206900,0.24318694671064100,48.11349077906160,0.9342915811088300,0.9938398357289530,1.0,20.7,68.9,69.9,91.2,71.7,95.9,44.3,30.2,13.0,79.8
THE NILGIRIS,0.05452243412202260,0.19287469287469300,21.573698919997000,0.7893982808022920,0.9842406876790830,0.9842406876790830,63.4,90.6,85.2,96.4,83.6,98.6,74.5,11.1,4.5,77.9
THENI,-0.051018220793140400,0.11282766313441200,19.909288494358300,0.7856377277599140,0.9914255091103970,0.9914255091103970,56.9,86.9,80.9,99.9,74.4,99.4,67.4,16.0,13.5,70.6
THIRUVANANTHAPURAM,0.01006761833208110,0.06568626262381340,36.19851481700980,0.9572713643178410,0.9962518740629690,1.0,83.1,98.5,94.5,92.9,95.4,99.9,48.7,6.2,4.6,41.3
THOOTHUKKUDI,-0.01346564885496180,0.11943861913211800,21.75295441414730,0.7805139186295500,0.9978586723768740,0.9978586723768740,59.5,90.3,86.6,97.0,79.4,100.0,57.8,8.9,0.9,67.6
THOUBAL,0.1474582848273190,0.3701072993803840,26.747498507049800,0.7071005917159760,0.34615384615384600,0.727810650887574,40.7,85.4,79.9,72.5,61.3,98.6,19.1,17.5,7.5,72.2
THRISSUR,-0.007481569791489170,0.08256458681387860,36.504558723850200,0.9548387096774190,1.0,0.9983870967741940,79.2,99.4,97.8,93.7,99.5,100.0,48.7,1.0,1.0,69.7
TIKAMGARH,0.21927423769198600,0.45317626006561300,44.11991357742570,0.806146572104019,0.9946808510638300,0.8504728132387710,25.8,70.6,66.8,80.0,56.6,99.7,40.5,32.6,5.4,76.2
TINSUKIA,-0.041415180930659500,0.42617032371936300,49.53172298079720,0.8158803222094360,0.9171461449942460,0.9430379746835440,25.6,70.5,72.6,96.8,66.7,95.7,60.0,19.8,6.1,59.2
TIRAP,0.0558707987778263,0.4457174031642120,35.26164618369880,0.5694444444444440,0.2777777777777780,0.5,40.2,75.1,69.0,93.8,86.7,98.8,30.8,12.0,4.0,56.1
TIRUCHIRAPPALLI,-0.043843661401377100,0.0763101250103485,24.9516646084479,0.8202830188679250,0.9886792452830190,0.9886792452830190,57.1,84.8,80.7,98.1,67.1,99.0,67.8,13.5,4.5,68.1
TIRUNELVELI,-0.012262327245448500,0.107981220657277,26.119894980532100,0.8101761252446180,0.9758643183300720,0.9758643183300720,54.2,87.3,84.4,98.1,79.8,99.5,61.3,10.7,4.3,69.8
TIRUPPUR,0.05030491422062980,0.11528742893240700,22.988711457836000,0.8904403866809880,0.9946294307196560,0.9946294307196560,55.1,87.5,75.8,99.8,75.9,99.5,59.9,10.5,5.1,69.3
TIRUVANNAMALAI,-0.047349598275524100,0.08004171223643720,24.192243438794400,0.6889328063241110,0.9952569169960480,0.9952569169960480,50.2,81.7,75.5,98.5,61.7,99.0,69.6,11.6,8.5,71.9
